sentence1,sentence2,score
"For wireless communication channel, messages can be captured, analyze, and replayed.",Sharing of Data with 3rd Party,0.3120932877063751
"For wireless communication channel, messages can be captured, analyze, and replayed.","Inappropriate Policies, Terms and Conditions",0.09945731610059738
"For wireless communication channel, messages can be captured, analyze, and replayed.",Insecure Data Transfer,0.31907010078430176
"For wireless communication channel, messages can be captured, analyze, and replayed.",Transfer or Processing through 3rd Party,0.27911797165870667
"For wireless communication channel, messages can be captured, analyze, and replayed.",Misleading Content,0.2338094264268875
"For wireless communication channel, messages can be captured, analyze, and replayed.",Collection without Consent,0.22856609523296356
"For wireless communication channel, messages can be captured, analyze, and replayed.",Data Aggregation and Profiling,0.3303142189979553
"For wireless communication channel, messages can be captured, analyze, and replayed.",Secondary Use,0.17513194680213928
"For wireless communication channel, messages can be captured, analyze, and replayed.",Form field design issues,0.17425261437892914
Possibility to discover and control the behaviour and profile of the driver.,An adversary relates pseudonymous positions to specific vehicles.,0.45034098625183105
Possibility to discover and control the behaviour and profile of the driver.,Mobile App spoofing,0.18115763366222382
Possibility to discover and control the behaviour and profile of the driver.,Smart key bruteforcing,0.2924986481666565
Possibility to discover and control the behaviour and profile of the driver.,Smart key cloning,0.19187775254249573
Possibility to discover and control the behaviour and profile of the driver.,GPS spoofing,0.2069224715232849
Possibility to discover and control the behaviour and profile of the driver.,V2X Message replay,0.14860722422599792
Possibility to discover and control the behaviour and profile of the driver.,Infotainment malware,0.3792867362499237
Possibility to discover and control the behaviour and profile of the driver.,Mobile App malware,0.16150689125061035
Possibility to discover and control the behaviour and profile of the driver.,ECU reflash,0.09121930599212646
Possibility to discover and control the behaviour and profile of the driver.,CAN frame injection,0.266227662563324
Possibility to discover and control the behaviour and profile of the driver.,CAN frame tampering,0.3184686303138733
Possibility to discover and control the behaviour and profile of the driver.,V2X data tampering,0.2094801962375641
Possibility to discover and control the behaviour and profile of the driver.,CAN eavesdropping,0.3541857898235321
Possibility to discover and control the behaviour and profile of the driver.,Unauthorised diagnostic access,0.2012610286474228
Possibility to discover and control the behaviour and profile of the driver.,Infotainment reverse engineering,0.39635589718818665
Possibility to discover and control the behaviour and profile of the driver.,Insecure API endpoint,0.2777858376502991
Possibility to discover and control the behaviour and profile of the driver.,ECU firmware dump,0.12636081874370575
Possibility to discover and control the behaviour and profile of the driver.,Server violation,0.19245211780071259
Possibility to discover and control the behaviour and profile of the driver.,V2X eavesdropping,0.2708517909049988
Possibility to discover and control the behaviour and profile of the driver.,CAN bus flooding,0.2816537320613861
Possibility to discover and control the behaviour and profile of the driver.,Smart key jamming,0.2867119014263153
Possibility to discover and control the behaviour and profile of the driver.,Data loss,0.07585398107767105
Possibility to discover and control the behaviour and profile of the driver.,V2X Denial of Service,0.05152551829814911
Possibility to discover and control the behaviour and profile of the driver.,Infotainment Alteration,0.4221232831478119
Possibility to discover and control the behaviour and profile of the driver.,Rogue OBD-II Device,0.1681244671344757
Possibility to discover and control the behaviour and profile of the driver.,Insider Threat,0.20206646621227264
Possibility to discover and control the behaviour and profile of the driver.,Web Application Vulnerabilities,0.24062341451644897
Possibility to discover and control the behaviour and profile of the driver.,Operator-sided Data Leakage,0.3393496870994568
Possibility to discover and control the behaviour and profile of the driver.,Insufficient Data Breach Response,0.11461969465017319
Possibility to discover and control the behaviour and profile of the driver.,Consent on Everything / Problems with getting Consent,0.24518607556819916
Possibility to discover and control the behaviour and profile of the driver.,"Non-transparent Policies, Agreements, Terms and Conditions",0.23737071454524994
Possibility to discover and control the behaviour and profile of the driver.,Insufficient Deletion of User Data,0.2320101261138916
Possibility to discover and control the behaviour and profile of the driver.,Insufficient Data Quality,0.18211627006530762
Possibility to discover and control the behaviour and profile of the driver.,Missing or Insufficient Session Expiration,0.12325120717287064
Possibility to discover and control the behaviour and profile of the driver.,Inability of users to access and modify data,0.3153386116027832
Possibility to discover and control the behaviour and profile of the driver.,Collection of data not required for the user-consented purpose,0.33389046788215637
Possibility to discover and control the behaviour and profile of the driver.,Insufficient Data Structure Model to handle user rights,0.2632436454296112
Possibility to discover and control the behaviour and profile of the driver.,Sharing of Data with 3rd Party,0.2689482867717743
Possibility to discover and control the behaviour and profile of the driver.,"Inappropriate Policies, Terms and Conditions",0.1905323714017868
Possibility to discover and control the behaviour and profile of the driver.,Insecure Data Transfer,0.298263281583786
Possibility to discover and control the behaviour and profile of the driver.,Transfer or Processing through 3rd Party,0.2135409116744995
Possibility to discover and control the behaviour and profile of the driver.,Misleading Content,0.18327675759792328
Possibility to discover and control the behaviour and profile of the driver.,Collection without Consent,0.22643758356571198
Possibility to discover and control the behaviour and profile of the driver.,Data Aggregation and Profiling,0.4629574716091156
Possibility to discover and control the behaviour and profile of the driver.,Secondary Use,0.06683387607336044
Possibility to discover and control the behaviour and profile of the driver.,Form field design issues,0.2196451872587204
An adversary relates pseudonymous positions to specific vehicles.,Mobile App spoofing,0.2879399359226227
An adversary relates pseudonymous positions to specific vehicles.,Smart key bruteforcing,0.17702502012252808
An adversary relates pseudonymous positions to specific vehicles.,Smart key cloning,0.12085860222578049
An adversary relates pseudonymous positions to specific vehicles.,GPS spoofing,0.21080273389816284
An adversary relates pseudonymous positions to specific vehicles.,V2X Message replay,0.15983733534812927
An adversary relates pseudonymous positions to specific vehicles.,Infotainment malware,0.34400784969329834
An adversary relates pseudonymous positions to specific vehicles.,Mobile App malware,0.25444188714027405
An adversary relates pseudonymous positions to specific vehicles.,ECU reflash,0.06044558063149452
An adversary relates pseudonymous positions to specific vehicles.,CAN frame injection,0.08020853251218796
An adversary relates pseudonymous positions to specific vehicles.,CAN frame tampering,0.2458227276802063
An adversary relates pseudonymous positions to specific vehicles.,V2X data tampering,0.27428779006004333
An adversary relates pseudonymous positions to specific vehicles.,CAN eavesdropping,0.3220488429069519
An adversary relates pseudonymous positions to specific vehicles.,Unauthorised diagnostic access,0.06710638850927353
An adversary relates pseudonymous positions to specific vehicles.,Infotainment reverse engineering,0.32617735862731934
An adversary relates pseudonymous positions to specific vehicles.,Insecure API endpoint,0.19917938113212585
An adversary relates pseudonymous positions to specific vehicles.,ECU firmware dump,0.0799117311835289
An adversary relates pseudonymous positions to specific vehicles.,Server violation,0.14940451085567474
An adversary relates pseudonymous positions to specific vehicles.,V2X eavesdropping,0.2918338477611542
An adversary relates pseudonymous positions to specific vehicles.,CAN bus flooding,0.08963814377784729
An adversary relates pseudonymous positions to specific vehicles.,Smart key jamming,0.14204733073711395
An adversary relates pseudonymous positions to specific vehicles.,Data loss,0.20122268795967102
An adversary relates pseudonymous positions to specific vehicles.,V2X Denial of Service,0.1787043660879135
An adversary relates pseudonymous positions to specific vehicles.,Infotainment Alteration,0.21113145351409912
An adversary relates pseudonymous positions to specific vehicles.,Rogue OBD-II Device,0.2571718692779541
An adversary relates pseudonymous positions to specific vehicles.,Insider Threat,0.27914339303970337
An adversary relates pseudonymous positions to specific vehicles.,Web Application Vulnerabilities,0.2404576539993286
An adversary relates pseudonymous positions to specific vehicles.,Operator-sided Data Leakage,0.37572920322418213
An adversary relates pseudonymous positions to specific vehicles.,Insufficient Data Breach Response,0.11618366837501526
An adversary relates pseudonymous positions to specific vehicles.,Consent on Everything / Problems with getting Consent,-0.013971514999866486
An adversary relates pseudonymous positions to specific vehicles.,"Non-transparent Policies, Agreements, Terms and Conditions",0.15056112408638
An adversary relates pseudonymous positions to specific vehicles.,Insufficient Deletion of User Data,0.21136024594306946
An adversary relates pseudonymous positions to specific vehicles.,Insufficient Data Quality,0.14546693861484528
An adversary relates pseudonymous positions to specific vehicles.,Missing or Insufficient Session Expiration,0.07954108715057373
An adversary relates pseudonymous positions to specific vehicles.,Inability of users to access and modify data,0.11931531876325607
An adversary relates pseudonymous positions to specific vehicles.,Collection of data not required for the user-consented purpose,0.2876099944114685
An adversary relates pseudonymous positions to specific vehicles.,Insufficient Data Structure Model to handle user rights,0.08605273067951202
An adversary relates pseudonymous positions to specific vehicles.,Sharing of Data with 3rd Party,0.16981355845928192
An adversary relates pseudonymous positions to specific vehicles.,"Inappropriate Policies, Terms and Conditions",0.13369512557983398
An adversary relates pseudonymous positions to specific vehicles.,Insecure Data Transfer,0.2304987758398056
An adversary relates pseudonymous positions to specific vehicles.,Transfer or Processing through 3rd Party,0.12474619597196579
An adversary relates pseudonymous positions to specific vehicles.,Misleading Content,0.3576563894748688
An adversary relates pseudonymous positions to specific vehicles.,Collection without Consent,0.0790482833981514
An adversary relates pseudonymous positions to specific vehicles.,Data Aggregation and Profiling,0.2514092028141022
An adversary relates pseudonymous positions to specific vehicles.,Secondary Use,0.17571903765201569
An adversary relates pseudonymous positions to specific vehicles.,Form field design issues,-0.004098911769688129
Mobile App spoofing,Smart key bruteforcing,0.2420566827058792
Mobile App spoofing,Smart key cloning,0.39485329389572144
Mobile App spoofing,GPS spoofing,0.5466858744621277
Mobile App spoofing,V2X Message replay,0.1434677243232727
Mobile App spoofing,Infotainment malware,0.3179154098033905
Mobile App spoofing,Mobile App malware,0.7585326433181763
Mobile App spoofing,ECU reflash,0.13281473517417908
Mobile App spoofing,CAN frame injection,0.13883481919765472
Mobile App spoofing,CAN frame tampering,0.44671493768692017
Mobile App spoofing,V2X data tampering,0.39577406644821167
Mobile App spoofing,CAN eavesdropping,0.2629060447216034
Mobile App spoofing,Unauthorised diagnostic access,0.23372414708137512
Mobile App spoofing,Infotainment reverse engineering,0.27915894985198975
Mobile App spoofing,Insecure API endpoint,0.14005540311336517
Mobile App spoofing,ECU firmware dump,0.1550130397081375
Mobile App spoofing,Server violation,0.19259612262248993
Mobile App spoofing,V2X eavesdropping,0.13861653208732605
Mobile App spoofing,CAN bus flooding,0.15065273642539978
Mobile App spoofing,Smart key jamming,0.38287484645843506
Mobile App spoofing,Data loss,0.2667744755744934
Mobile App spoofing,V2X Denial of Service,0.04041144624352455
Mobile App spoofing,Infotainment Alteration,0.18145620822906494
Mobile App spoofing,Rogue OBD-II Device,0.17270497977733612
Mobile App spoofing,Insider Threat,0.15349142253398895
Mobile App spoofing,Web Application Vulnerabilities,0.23786628246307373
Mobile App spoofing,Operator-sided Data Leakage,0.26928749680519104
Mobile App spoofing,Insufficient Data Breach Response,0.15346917510032654
Mobile App spoofing,Consent on Everything / Problems with getting Consent,0.09034722298383713
Mobile App spoofing,"Non-transparent Policies, Agreements, Terms and Conditions",0.08227952569723129
Mobile App spoofing,Insufficient Deletion of User Data,0.2063477486371994
Mobile App spoofing,Insufficient Data Quality,0.20250540971755981
Mobile App spoofing,Missing or Insufficient Session Expiration,0.1353408396244049
Mobile App spoofing,Inability of users to access and modify data,0.19729971885681152
Mobile App spoofing,Collection of data not required for the user-consented purpose,0.24974751472473145
Mobile App spoofing,Insufficient Data Structure Model to handle user rights,0.22401368618011475
Mobile App spoofing,Sharing of Data with 3rd Party,0.14149931073188782
Mobile App spoofing,"Inappropriate Policies, Terms and Conditions",0.1775825321674347
Mobile App spoofing,Insecure Data Transfer,0.1797252595424652
Mobile App spoofing,Transfer or Processing through 3rd Party,0.14400359988212585
Mobile App spoofing,Misleading Content,0.5792416334152222
Mobile App spoofing,Collection without Consent,0.12081851065158844
Mobile App spoofing,Data Aggregation and Profiling,0.1313980668783188
Mobile App spoofing,Secondary Use,0.18235495686531067
Mobile App spoofing,Form field design issues,0.12964487075805664
Smart key bruteforcing,Smart key cloning,0.5521725416183472
Smart key bruteforcing,GPS spoofing,0.3281559646129608
Smart key bruteforcing,V2X Message replay,0.11923705786466599
Smart key bruteforcing,Infotainment malware,0.39687657356262207
Smart key bruteforcing,Mobile App malware,0.34076979756355286
Smart key bruteforcing,ECU reflash,0.2507500946521759
Smart key bruteforcing,CAN frame injection,0.4037971496582031
Smart key bruteforcing,CAN frame tampering,0.34661540389060974
Smart key bruteforcing,V2X data tampering,0.2469843626022339
Smart key bruteforcing,CAN eavesdropping,0.2274394929409027
Smart key bruteforcing,Unauthorised diagnostic access,0.16521842777729034
Smart key bruteforcing,Infotainment reverse engineering,0.22848741710186005
Smart key bruteforcing,Insecure API endpoint,0.26379841566085815
Smart key bruteforcing,ECU firmware dump,0.32918593287467957
Smart key bruteforcing,Server violation,0.07616695761680603
Smart key bruteforcing,V2X eavesdropping,0.15874750912189484
Smart key bruteforcing,CAN bus flooding,0.30869734287261963
Smart key bruteforcing,Smart key jamming,0.6130796670913696
Smart key bruteforcing,Data loss,0.11937210708856583
Smart key bruteforcing,V2X Denial of Service,-0.04912981390953064
Smart key bruteforcing,Infotainment Alteration,0.12952114641666412
Smart key bruteforcing,Rogue OBD-II Device,0.2060440480709076
Smart key bruteforcing,Insider Threat,0.3375670313835144
Smart key bruteforcing,Web Application Vulnerabilities,0.24113035202026367
Smart key bruteforcing,Operator-sided Data Leakage,0.25717806816101074
Smart key bruteforcing,Insufficient Data Breach Response,0.07896114140748978
Smart key bruteforcing,Consent on Everything / Problems with getting Consent,0.06977790594100952
Smart key bruteforcing,"Non-transparent Policies, Agreements, Terms and Conditions",0.1125502809882164
Smart key bruteforcing,Insufficient Deletion of User Data,0.08244377374649048
Smart key bruteforcing,Insufficient Data Quality,0.15032871067523956
Smart key bruteforcing,Missing or Insufficient Session Expiration,0.015591047704219818
Smart key bruteforcing,Inability of users to access and modify data,0.05483377352356911
Smart key bruteforcing,Collection of data not required for the user-consented purpose,0.11125402897596359
Smart key bruteforcing,Insufficient Data Structure Model to handle user rights,0.07805033028125763
Smart key bruteforcing,Sharing of Data with 3rd Party,0.23352402448654175
Smart key bruteforcing,"Inappropriate Policies, Terms and Conditions",0.10758524388074875
Smart key bruteforcing,Insecure Data Transfer,0.26681646704673767
Smart key bruteforcing,Transfer or Processing through 3rd Party,0.2789216637611389
Smart key bruteforcing,Misleading Content,0.22913359105587006
Smart key bruteforcing,Collection without Consent,0.1325301080942154
Smart key bruteforcing,Data Aggregation and Profiling,0.24004028737545013
Smart key bruteforcing,Secondary Use,0.2210305631160736
Smart key bruteforcing,Form field design issues,0.15948185324668884
Smart key cloning,GPS spoofing,0.3170011639595032
Smart key cloning,V2X Message replay,0.08076956868171692
Smart key cloning,Infotainment malware,0.3470912575721741
Smart key cloning,Mobile App malware,0.41406315565109253
Smart key cloning,ECU reflash,0.12072036415338516
Smart key cloning,CAN frame injection,0.3306465148925781
Smart key cloning,CAN frame tampering,0.2749100923538208
Smart key cloning,V2X data tampering,0.25350460410118103
Smart key cloning,CAN eavesdropping,0.205575093626976
Smart key cloning,Unauthorised diagnostic access,0.24510936439037323
Smart key cloning,Infotainment reverse engineering,0.262943297624588
Smart key cloning,Insecure API endpoint,0.23185378313064575
Smart key cloning,ECU firmware dump,0.28524377942085266
Smart key cloning,Server violation,0.047570955008268356
Smart key cloning,V2X eavesdropping,0.13228866457939148
Smart key cloning,CAN bus flooding,0.07973606139421463
Smart key cloning,Smart key jamming,0.6459370255470276
Smart key cloning,Data loss,0.1814677119255066
Smart key cloning,V2X Denial of Service,-0.0034168947022408247
Smart key cloning,Infotainment Alteration,0.08701793849468231
Smart key cloning,Rogue OBD-II Device,0.1531085968017578
Smart key cloning,Insider Threat,0.3189341425895691
Smart key cloning,Web Application Vulnerabilities,0.2535674571990967
Smart key cloning,Operator-sided Data Leakage,0.22728055715560913
Smart key cloning,Insufficient Data Breach Response,0.057637736201286316
Smart key cloning,Consent on Everything / Problems with getting Consent,0.060994066298007965
Smart key cloning,"Non-transparent Policies, Agreements, Terms and Conditions",0.04013245180249214
Smart key cloning,Insufficient Deletion of User Data,0.14287391304969788
Smart key cloning,Insufficient Data Quality,0.1441316157579422
Smart key cloning,Missing or Insufficient Session Expiration,0.0035609034821391106
Smart key cloning,Inability of users to access and modify data,0.09931828081607819
Smart key cloning,Collection of data not required for the user-consented purpose,0.07709328085184097
Smart key cloning,Insufficient Data Structure Model to handle user rights,0.008826968260109425
Smart key cloning,Sharing of Data with 3rd Party,0.009947110898792744
Smart key cloning,"Inappropriate Policies, Terms and Conditions",0.07180745899677277
Smart key cloning,Insecure Data Transfer,0.17678993940353394
Smart key cloning,Transfer or Processing through 3rd Party,0.008602375164628029
Smart key cloning,Misleading Content,0.20405299961566925
Smart key cloning,Collection without Consent,0.03623249754309654
Smart key cloning,Data Aggregation and Profiling,0.2014828473329544
Smart key cloning,Secondary Use,0.19909632205963135
Smart key cloning,Form field design issues,0.1907646209001541
GPS spoofing,V2X Message replay,0.19671714305877686
GPS spoofing,Infotainment malware,0.25826650857925415
GPS spoofing,Mobile App malware,0.3103138506412506
GPS spoofing,ECU reflash,0.34039556980133057
GPS spoofing,CAN frame injection,0.20580147206783295
GPS spoofing,CAN frame tampering,0.40000462532043457
GPS spoofing,V2X data tampering,0.3404686152935028
GPS spoofing,CAN eavesdropping,0.3079322576522827
GPS spoofing,Unauthorised diagnostic access,0.1230643093585968
GPS spoofing,Infotainment reverse engineering,0.34173348546028137
GPS spoofing,Insecure API endpoint,0.21190938353538513
GPS spoofing,ECU firmware dump,0.2397540956735611
GPS spoofing,Server violation,0.2814689576625824
GPS spoofing,V2X eavesdropping,0.1951088160276413
GPS spoofing,CAN bus flooding,0.2124563455581665
GPS spoofing,Smart key jamming,0.39594653248786926
GPS spoofing,Data loss,0.29497843980789185
GPS spoofing,V2X Denial of Service,0.0411466583609581
GPS spoofing,Infotainment Alteration,0.18732556700706482
GPS spoofing,Rogue OBD-II Device,0.09732562303543091
GPS spoofing,Insider Threat,0.1580558717250824
GPS spoofing,Web Application Vulnerabilities,0.051221057772636414
GPS spoofing,Operator-sided Data Leakage,0.21713809669017792
GPS spoofing,Insufficient Data Breach Response,0.10940144211053848
GPS spoofing,Consent on Everything / Problems with getting Consent,0.08274948596954346
GPS spoofing,"Non-transparent Policies, Agreements, Terms and Conditions",0.10597635805606842
GPS spoofing,Insufficient Deletion of User Data,0.10482881218194962
GPS spoofing,Insufficient Data Quality,0.20064175128936768
GPS spoofing,Missing or Insufficient Session Expiration,0.10650543868541718
GPS spoofing,Inability of users to access and modify data,0.17032074928283691
GPS spoofing,Collection of data not required for the user-consented purpose,0.17087005078792572
GPS spoofing,Insufficient Data Structure Model to handle user rights,0.1283738762140274
GPS spoofing,Sharing of Data with 3rd Party,0.1608484536409378
GPS spoofing,"Inappropriate Policies, Terms and Conditions",0.04383408650755882
GPS spoofing,Insecure Data Transfer,0.2756360173225403
GPS spoofing,Transfer or Processing through 3rd Party,0.1914166808128357
GPS spoofing,Misleading Content,0.4313671290874481
GPS spoofing,Collection without Consent,0.11178227514028549
GPS spoofing,Data Aggregation and Profiling,0.24510225653648376
GPS spoofing,Secondary Use,0.22832566499710083
GPS spoofing,Form field design issues,0.2053913176059723
V2X Message replay,Infotainment malware,0.17289938032627106
V2X Message replay,Mobile App malware,0.06026129424571991
V2X Message replay,ECU reflash,0.3410760164260864
V2X Message replay,CAN frame injection,0.19545042514801025
V2X Message replay,CAN frame tampering,0.2251867949962616
V2X Message replay,V2X data tampering,0.6005666255950928
V2X Message replay,CAN eavesdropping,0.226565882563591
V2X Message replay,Unauthorised diagnostic access,0.06673482805490494
V2X Message replay,Infotainment reverse engineering,0.3907911777496338
V2X Message replay,Insecure API endpoint,0.11093682050704956
V2X Message replay,ECU firmware dump,0.1636878252029419
V2X Message replay,Server violation,0.29164665937423706
V2X Message replay,V2X eavesdropping,0.6215174198150635
V2X Message replay,CAN bus flooding,0.1477205753326416
V2X Message replay,Smart key jamming,0.1659601628780365
V2X Message replay,Data loss,0.04315841197967529
V2X Message replay,V2X Denial of Service,0.48601117730140686
V2X Message replay,Infotainment Alteration,0.1689487248659134
V2X Message replay,Rogue OBD-II Device,0.37777501344680786
V2X Message replay,Insider Threat,0.12139338999986649
V2X Message replay,Web Application Vulnerabilities,0.07008500397205353
V2X Message replay,Operator-sided Data Leakage,0.19772391021251678
V2X Message replay,Insufficient Data Breach Response,0.05767950788140297
V2X Message replay,Consent on Everything / Problems with getting Consent,0.10511383414268494
V2X Message replay,"Non-transparent Policies, Agreements, Terms and Conditions",0.05988234654068947
V2X Message replay,Insufficient Deletion of User Data,0.1497456282377243
V2X Message replay,Insufficient Data Quality,0.053551021963357925
V2X Message replay,Missing or Insufficient Session Expiration,0.16397251188755035
V2X Message replay,Inability of users to access and modify data,0.18029211461544037
V2X Message replay,Collection of data not required for the user-consented purpose,0.07093627750873566
V2X Message replay,Insufficient Data Structure Model to handle user rights,0.06955671310424805
V2X Message replay,Sharing of Data with 3rd Party,0.18658295273780823
V2X Message replay,"Inappropriate Policies, Terms and Conditions",0.03415127471089363
V2X Message replay,Insecure Data Transfer,0.12856771051883698
V2X Message replay,Transfer or Processing through 3rd Party,0.25140371918678284
V2X Message replay,Misleading Content,0.20669426023960114
V2X Message replay,Collection without Consent,0.08813358098268509
V2X Message replay,Data Aggregation and Profiling,0.054713718593120575
V2X Message replay,Secondary Use,0.47681954503059387
V2X Message replay,Form field design issues,0.059675611555576324
Infotainment malware,Mobile App malware,0.4883325397968292
Infotainment malware,ECU reflash,0.08282197266817093
Infotainment malware,CAN frame injection,0.3638439476490021
Infotainment malware,CAN frame tampering,0.32628872990608215
Infotainment malware,V2X data tampering,0.3692786991596222
Infotainment malware,CAN eavesdropping,0.2742409408092499
Infotainment malware,Unauthorised diagnostic access,0.24447059631347656
Infotainment malware,Infotainment reverse engineering,0.49067428708076477
Infotainment malware,Insecure API endpoint,0.2623535096645355
Infotainment malware,ECU firmware dump,0.2812979817390442
Infotainment malware,Server violation,0.24444900453090668
Infotainment malware,V2X eavesdropping,0.24841196835041046
Infotainment malware,CAN bus flooding,0.25899937748908997
Infotainment malware,Smart key jamming,0.4194818139076233
Infotainment malware,Data loss,0.15613438189029694
Infotainment malware,V2X Denial of Service,0.15337328612804413
Infotainment malware,Infotainment Alteration,0.42846253514289856
Infotainment malware,Rogue OBD-II Device,0.3196738362312317
Infotainment malware,Insider Threat,0.341736376285553
Infotainment malware,Web Application Vulnerabilities,0.2985113263130188
Infotainment malware,Operator-sided Data Leakage,0.3419188857078552
Infotainment malware,Insufficient Data Breach Response,0.062137171626091
Infotainment malware,Consent on Everything / Problems with getting Consent,0.11093884706497192
Infotainment malware,"Non-transparent Policies, Agreements, Terms and Conditions",0.20239977538585663
Infotainment malware,Insufficient Deletion of User Data,0.18574026226997375
Infotainment malware,Insufficient Data Quality,0.17464260756969452
Infotainment malware,Missing or Insufficient Session Expiration,0.03644276410341263
Infotainment malware,Inability of users to access and modify data,0.13872109353542328
Infotainment malware,Collection of data not required for the user-consented purpose,0.19517607986927032
Infotainment malware,Insufficient Data Structure Model to handle user rights,0.0850459411740303
Infotainment malware,Sharing of Data with 3rd Party,0.12044815719127655
Infotainment malware,"Inappropriate Policies, Terms and Conditions",0.17140911519527435
Infotainment malware,Insecure Data Transfer,0.23322941362857819
Infotainment malware,Transfer or Processing through 3rd Party,0.18787550926208496
Infotainment malware,Misleading Content,0.30299368500709534
Infotainment malware,Collection without Consent,0.16253530979156494
Infotainment malware,Data Aggregation and Profiling,0.17040754854679108
Infotainment malware,Secondary Use,0.2304513305425644
Infotainment malware,Form field design issues,0.05954184755682945
Mobile App malware,ECU reflash,-0.005994413048028946
Mobile App malware,CAN frame injection,0.1764097511768341
Mobile App malware,CAN frame tampering,0.35941779613494873
Mobile App malware,V2X data tampering,0.30904391407966614
Mobile App malware,CAN eavesdropping,0.2815530300140381
Mobile App malware,Unauthorised diagnostic access,0.2601788341999054
Mobile App malware,Infotainment reverse engineering,0.1188492625951767
Mobile App malware,Insecure API endpoint,0.19639529287815094
Mobile App malware,ECU firmware dump,0.17998555302619934
Mobile App malware,Server violation,0.16183553636074066
Mobile App malware,V2X eavesdropping,0.1254546046257019
Mobile App malware,CAN bus flooding,0.18635040521621704
Mobile App malware,Smart key jamming,0.4067504405975342
Mobile App malware,Data loss,0.22903287410736084
Mobile App malware,V2X Denial of Service,0.062243666499853134
Mobile App malware,Infotainment Alteration,0.055916547775268555
Mobile App malware,Rogue OBD-II Device,0.15060833096504211
Mobile App malware,Insider Threat,0.2819567322731018
Mobile App malware,Web Application Vulnerabilities,0.3925376832485199
Mobile App malware,Operator-sided Data Leakage,0.3251544237136841
Mobile App malware,Insufficient Data Breach Response,0.17388668656349182
Mobile App malware,Consent on Everything / Problems with getting Consent,0.07905307412147522
Mobile App malware,"Non-transparent Policies, Agreements, Terms and Conditions",0.09791173040866852
Mobile App malware,Insufficient Deletion of User Data,0.18464277684688568
Mobile App malware,Insufficient Data Quality,0.17095281183719635
Mobile App malware,Missing or Insufficient Session Expiration,0.07826977223157883
Mobile App malware,Inability of users to access and modify data,0.12831541895866394
Mobile App malware,Collection of data not required for the user-consented purpose,0.24535363912582397
Mobile App malware,Insufficient Data Structure Model to handle user rights,0.18402810394763947
Mobile App malware,Sharing of Data with 3rd Party,0.12283556908369064
Mobile App malware,"Inappropriate Policies, Terms and Conditions",0.14794357120990753
Mobile App malware,Insecure Data Transfer,0.21155185997486115
Mobile App malware,Transfer or Processing through 3rd Party,0.11523819714784622
Mobile App malware,Misleading Content,0.4082329571247101
Mobile App malware,Collection without Consent,0.15609949827194214
Mobile App malware,Data Aggregation and Profiling,0.1407102793455124
Mobile App malware,Secondary Use,0.15923474729061127
Mobile App malware,Form field design issues,0.07573646306991577
ECU reflash,CAN frame injection,0.21839146316051483
ECU reflash,CAN frame tampering,0.26024630665779114
ECU reflash,V2X data tampering,0.1817994862794876
ECU reflash,CAN eavesdropping,0.13576331734657288
ECU reflash,Unauthorised diagnostic access,0.04739919677376747
ECU reflash,Infotainment reverse engineering,0.33700117468833923
ECU reflash,Insecure API endpoint,0.07094375044107437
ECU reflash,ECU firmware dump,0.47721022367477417
ECU reflash,Server violation,0.27170923352241516
ECU reflash,V2X eavesdropping,0.176320418715477
ECU reflash,CAN bus flooding,0.2514462172985077
ECU reflash,Smart key jamming,0.12414117157459259
ECU reflash,Data loss,0.07144755870103836
ECU reflash,V2X Denial of Service,0.06502781808376312
ECU reflash,Infotainment Alteration,0.2612539231777191
ECU reflash,Rogue OBD-II Device,0.2046527862548828
ECU reflash,Insider Threat,0.006212977692484856
ECU reflash,Web Application Vulnerabilities,-0.006665532477200031
ECU reflash,Operator-sided Data Leakage,0.05118492245674133
ECU reflash,Insufficient Data Breach Response,0.1221558004617691
ECU reflash,Consent on Everything / Problems with getting Consent,0.16092778742313385
ECU reflash,"Non-transparent Policies, Agreements, Terms and Conditions",0.07974417507648468
ECU reflash,Insufficient Deletion of User Data,0.0742589682340622
ECU reflash,Insufficient Data Quality,0.04919559881091118
ECU reflash,Missing or Insufficient Session Expiration,0.08765137195587158
ECU reflash,Inability of users to access and modify data,0.06589935719966888
ECU reflash,Collection of data not required for the user-consented purpose,0.07690532505512238
ECU reflash,Insufficient Data Structure Model to handle user rights,0.006241474766284227
ECU reflash,Sharing of Data with 3rd Party,0.19900307059288025
ECU reflash,"Inappropriate Policies, Terms and Conditions",0.0944877341389656
ECU reflash,Insecure Data Transfer,0.08202898502349854
ECU reflash,Transfer or Processing through 3rd Party,0.23560775816440582
ECU reflash,Misleading Content,0.20881199836730957
ECU reflash,Collection without Consent,0.10759972035884857
ECU reflash,Data Aggregation and Profiling,0.12076394259929657
ECU reflash,Secondary Use,0.2703310549259186
ECU reflash,Form field design issues,0.12877315282821655
CAN frame injection,CAN frame tampering,0.5150319337844849
CAN frame injection,V2X data tampering,0.15120820701122284
CAN frame injection,CAN eavesdropping,0.21357250213623047
CAN frame injection,Unauthorised diagnostic access,0.238575741648674
CAN frame injection,Infotainment reverse engineering,0.306471049785614
CAN frame injection,Insecure API endpoint,0.21901735663414001
CAN frame injection,ECU firmware dump,0.3412701487541199
CAN frame injection,Server violation,0.23497575521469116
CAN frame injection,V2X eavesdropping,0.08170720934867859
CAN frame injection,CAN bus flooding,0.26564234495162964
