sentence1,sentence2,score
Smart key cloning,"Inappropriate or non-transparent policies, agreements, terms and conditions to driver",0.05642051622271538
Smart key cloning,Insecure data transfer in OEM and/or car services,0.16752849519252777
Smart key cloning,Insufficient data breach response from OEM,-0.014752786606550217
Smart key cloning,Insufficient data quality in OEM and/or car services,0.12958677113056183
Smart key cloning,Insufficient data structure model to handle driver rights,0.029081668704748154
Smart key cloning,Insufficient deletion of driver data,0.16301168501377106
Smart key cloning,Misleading content in OEM services,0.1286887526512146
Smart key cloning,Operator-sided data leakage in OEM and/or car devices,0.2063828408718109
Smart key cloning,Secondary use of driver data,0.16385844349861145
Smart key cloning,"Sharing, transfer or processing through 3rd party of driver data",0.024015821516513824
Smart key cloning,Software vulnerabilities exploitation in OEM and/or car services,0.21671956777572632
Smart key jamming,Software vulnerabilities exploitation in OEM and/or car services,0.31513354182243347
Smart key jamming,Theft of car,0.2600387632846832
Smart key jamming,Threats targeting autonomous sensors,0.343623548746109
Smart key jamming,Unauthorised access in OEM and/or car services,0.327856183052063
Smart key jamming,Unreliable sources of information and/or rogue car components,0.20195937156677246
Smart key jamming,V2X data tampering,0.28380006551742554
Smart key jamming,V2X Denial of Service,0.05661008134484291
Smart key jamming,V2X eavesdropping,0.16961213946342468
Smart key jamming,V2X message replay,0.1659601926803589
Smart key jamming,Violation of rules and regulations/Breach of legislation/ Abuse of driver personal data,0.26552534103393555
Smart key jamming,Collection of data not required for the driver-consented purpose,0.20126953721046448
Smart key jamming,Consent-related issues with driver,0.2221878170967102
Smart key jamming,Data aggregation and profiling of driver,0.24423010647296906
Smart key jamming,Inability of driver to access and modify data,0.2716645300388336
Smart key jamming,"Inappropriate or non-transparent policies, agreements, terms and conditions to driver",0.2565159201622009
Smart key jamming,Insecure data transfer in OEM and/or car services,0.3441604673862457
Smart key jamming,Insufficient data breach response from OEM,0.007073581218719482
Smart key jamming,Insufficient data quality in OEM and/or car services,0.1560884416103363
Smart key jamming,Insufficient data structure model to handle driver rights,0.1812843680381775
Smart key jamming,Insufficient deletion of driver data,0.21659314632415771
Smart key jamming,Misleading content in OEM services,0.21834859251976013
Smart key jamming,Operator-sided data leakage in OEM and/or car devices,0.3466818630695343
Smart key jamming,Secondary use of driver data,0.23001033067703247
Smart key jamming,"Sharing, transfer or processing through 3rd party of driver data",0.2084810435771942
Smart key jamming,Software vulnerabilities exploitation in OEM and/or car services,0.31513354182243347
Software vulnerabilities exploitation in OEM and/or car services,Theft of car,0.5272623300552368
Software vulnerabilities exploitation in OEM and/or car services,Threats targeting autonomous sensors,0.3685520589351654
Software vulnerabilities exploitation in OEM and/or car services,Unauthorised access in OEM and/or car services,0.7025938034057617
Software vulnerabilities exploitation in OEM and/or car services,Unreliable sources of information and/or rogue car components,0.4670209288597107
Software vulnerabilities exploitation in OEM and/or car services,V2X data tampering,0.31183409690856934
Software vulnerabilities exploitation in OEM and/or car services,V2X Denial of Service,0.1386057734489441
Software vulnerabilities exploitation in OEM and/or car services,V2X eavesdropping,0.2919590473175049
Software vulnerabilities exploitation in OEM and/or car services,V2X message replay,0.18824800848960876
Software vulnerabilities exploitation in OEM and/or car services,Violation of rules and regulations/Breach of legislation/ Abuse of driver personal data,0.5922698974609375
Software vulnerabilities exploitation in OEM and/or car services,Collection of data not required for the driver-consented purpose,0.40258973836898804
Software vulnerabilities exploitation in OEM and/or car services,Consent-related issues with driver,0.36954981088638306
Software vulnerabilities exploitation in OEM and/or car services,Data aggregation and profiling of driver,0.4022710919380188
Software vulnerabilities exploitation in OEM and/or car services,Inability of driver to access and modify data,0.3330762982368469
Software vulnerabilities exploitation in OEM and/or car services,"Inappropriate or non-transparent policies, agreements, terms and conditions to driver",0.4348761737346649
Software vulnerabilities exploitation in OEM and/or car services,Insecure data transfer in OEM and/or car services,0.6690794229507446
Software vulnerabilities exploitation in OEM and/or car services,Insufficient data breach response from OEM,0.3049655556678772
Software vulnerabilities exploitation in OEM and/or car services,Insufficient data quality in OEM and/or car services,0.5974773168563843
Software vulnerabilities exploitation in OEM and/or car services,Insufficient data structure model to handle driver rights,0.42351990938186646
Software vulnerabilities exploitation in OEM and/or car services,Insufficient deletion of driver data,0.2752137780189514
Software vulnerabilities exploitation in OEM and/or car services,Misleading content in OEM services,0.45553478598594666
Software vulnerabilities exploitation in OEM and/or car services,Operator-sided data leakage in OEM and/or car devices,0.7451269626617432
Software vulnerabilities exploitation in OEM and/or car services,Secondary use of driver data,0.38784024119377136
Software vulnerabilities exploitation in OEM and/or car services,"Sharing, transfer or processing through 3rd party of driver data",0.3664554953575134
Software vulnerabilities exploitation in OEM and/or car services,Software vulnerabilities exploitation in OEM and/or car services,0.9999999403953552
Theft of car,Threats targeting autonomous sensors,0.15982192754745483
Theft of car,Unauthorised access in OEM and/or car services,0.5257651209831238
Theft of car,Unreliable sources of information and/or rogue car components,0.5269966125488281
Theft of car,V2X data tampering,0.23085778951644897
Theft of car,V2X Denial of Service,0.06674270331859589
Theft of car,V2X eavesdropping,0.1431807577610016
Theft of car,V2X message replay,0.04616057872772217
Theft of car,Violation of rules and regulations/Breach of legislation/ Abuse of driver personal data,0.4388658106327057
Theft of car,Collection of data not required for the driver-consented purpose,0.25862595438957214
Theft of car,Consent-related issues with driver,0.28768110275268555
Theft of car,Data aggregation and profiling of driver,0.31623536348342896
Theft of car,Inability of driver to access and modify data,0.30052870512008667
Theft of car,"Inappropriate or non-transparent policies, agreements, terms and conditions to driver",0.32551419734954834
Theft of car,Insecure data transfer in OEM and/or car services,0.46465960144996643
Theft of car,Insufficient data breach response from OEM,-0.029532415792346
Theft of car,Insufficient data quality in OEM and/or car services,0.4331452250480652
Theft of car,Insufficient data structure model to handle driver rights,0.33691930770874023
Theft of car,Insufficient deletion of driver data,0.2775194048881531
Theft of car,Misleading content in OEM services,0.1703052520751953
Theft of car,Operator-sided data leakage in OEM and/or car devices,0.5552787184715271
Theft of car,Secondary use of driver data,0.36971545219421387
Theft of car,"Sharing, transfer or processing through 3rd party of driver data",0.3368217349052429
Theft of car,Software vulnerabilities exploitation in OEM and/or car services,0.5272623300552368
Threats targeting autonomous sensors,Unauthorised access in OEM and/or car services,0.21907037496566772
Threats targeting autonomous sensors,Unreliable sources of information and/or rogue car components,0.25178784132003784
Threats targeting autonomous sensors,V2X data tampering,0.19702544808387756
Threats targeting autonomous sensors,V2X Denial of Service,0.12517568469047546
Threats targeting autonomous sensors,V2X eavesdropping,0.2674352824687958
Threats targeting autonomous sensors,V2X message replay,0.14440210163593292
Threats targeting autonomous sensors,Violation of rules and regulations/Breach of legislation/ Abuse of driver personal data,0.3288421630859375
Threats targeting autonomous sensors,Collection of data not required for the driver-consented purpose,0.3377031087875366
Threats targeting autonomous sensors,Consent-related issues with driver,0.2740520238876343
Threats targeting autonomous sensors,Data aggregation and profiling of driver,0.3214699923992157
Threats targeting autonomous sensors,Inability of driver to access and modify data,0.19096136093139648
Threats targeting autonomous sensors,"Inappropriate or non-transparent policies, agreements, terms and conditions to driver",0.20240721106529236
Threats targeting autonomous sensors,Insecure data transfer in OEM and/or car services,0.3989908695220947
Threats targeting autonomous sensors,Insufficient data breach response from OEM,0.1048269271850586
Threats targeting autonomous sensors,Insufficient data quality in OEM and/or car services,0.16697798669338226
Threats targeting autonomous sensors,Insufficient data structure model to handle driver rights,0.1405680924654007
Threats targeting autonomous sensors,Insufficient deletion of driver data,0.23920801281929016
Threats targeting autonomous sensors,Misleading content in OEM services,0.21889936923980713
Threats targeting autonomous sensors,Operator-sided data leakage in OEM and/or car devices,0.3320351243019104
Threats targeting autonomous sensors,Secondary use of driver data,0.26826027035713196
Threats targeting autonomous sensors,"Sharing, transfer or processing through 3rd party of driver data",0.11105068027973175
Threats targeting autonomous sensors,Software vulnerabilities exploitation in OEM and/or car services,0.3685520589351654
Unauthorised access in OEM and/or car services,Unreliable sources of information and/or rogue car components,0.5561196804046631
Unauthorised access in OEM and/or car services,V2X data tampering,0.33085834980010986
Unauthorised access in OEM and/or car services,V2X Denial of Service,0.25208741426467896
Unauthorised access in OEM and/or car services,V2X eavesdropping,0.267024427652359
Unauthorised access in OEM and/or car services,V2X message replay,0.187949538230896
Unauthorised access in OEM and/or car services,Violation of rules and regulations/Breach of legislation/ Abuse of driver personal data,0.49299970269203186
Unauthorised access in OEM and/or car services,Collection of data not required for the driver-consented purpose,0.4997159540653229
Unauthorised access in OEM and/or car services,Consent-related issues with driver,0.374557226896286
Unauthorised access in OEM and/or car services,Data aggregation and profiling of driver,0.2972455620765686
Unauthorised access in OEM and/or car services,Inability of driver to access and modify data,0.47956064343452454
Unauthorised access in OEM and/or car services,"Inappropriate or non-transparent policies, agreements, terms and conditions to driver",0.4898998737335205
Unauthorised access in OEM and/or car services,Insecure data transfer in OEM and/or car services,0.6759382486343384
Unauthorised access in OEM and/or car services,Insufficient data breach response from OEM,0.28892457485198975
Unauthorised access in OEM and/or car services,Insufficient data quality in OEM and/or car services,0.5699958801269531
Unauthorised access in OEM and/or car services,Insufficient data structure model to handle driver rights,0.5257939100265503
Unauthorised access in OEM and/or car services,Insufficient deletion of driver data,0.3723323345184326
Unauthorised access in OEM and/or car services,Misleading content in OEM services,0.469320148229599
Unauthorised access in OEM and/or car services,Operator-sided data leakage in OEM and/or car devices,0.7331372499465942
Unauthorised access in OEM and/or car services,Secondary use of driver data,0.4337911307811737
Unauthorised access in OEM and/or car services,"Sharing, transfer or processing through 3rd party of driver data",0.442501425743103
Unauthorised access in OEM and/or car services,Software vulnerabilities exploitation in OEM and/or car services,0.7025938034057617
Unreliable sources of information and/or rogue car components,V2X data tampering,0.3817988634109497
Unreliable sources of information and/or rogue car components,V2X Denial of Service,0.12145812809467316
Unreliable sources of information and/or rogue car components,V2X eavesdropping,0.2635650634765625
Unreliable sources of information and/or rogue car components,V2X message replay,0.10116302222013474
Unreliable sources of information and/or rogue car components,Violation of rules and regulations/Breach of legislation/ Abuse of driver personal data,0.4944014251232147
Unreliable sources of information and/or rogue car components,Collection of data not required for the driver-consented purpose,0.5603131055831909
Unreliable sources of information and/or rogue car components,Consent-related issues with driver,0.3104957640171051
Unreliable sources of information and/or rogue car components,Data aggregation and profiling of driver,0.25801098346710205
Unreliable sources of information and/or rogue car components,Inability of driver to access and modify data,0.3794782757759094
Unreliable sources of information and/or rogue car components,"Inappropriate or non-transparent policies, agreements, terms and conditions to driver",0.503227949142456
Unreliable sources of information and/or rogue car components,Insecure data transfer in OEM and/or car services,0.48459452390670776
Unreliable sources of information and/or rogue car components,Insufficient data breach response from OEM,0.18294757604599
Unreliable sources of information and/or rogue car components,Insufficient data quality in OEM and/or car services,0.5814543962478638
Unreliable sources of information and/or rogue car components,Insufficient data structure model to handle driver rights,0.44419896602630615
Unreliable sources of information and/or rogue car components,Insufficient deletion of driver data,0.4636172652244568
Unreliable sources of information and/or rogue car components,Misleading content in OEM services,0.4797850251197815
Unreliable sources of information and/or rogue car components,Operator-sided data leakage in OEM and/or car devices,0.6125274896621704
Unreliable sources of information and/or rogue car components,Secondary use of driver data,0.4403396546840668
Unreliable sources of information and/or rogue car components,"Sharing, transfer or processing through 3rd party of driver data",0.3423384726047516
Unreliable sources of information and/or rogue car components,Software vulnerabilities exploitation in OEM and/or car services,0.4670209288597107
V2X data tampering,V2X Denial of Service,0.4559643268585205
V2X data tampering,V2X eavesdropping,0.6793672442436218
V2X data tampering,V2X message replay,0.6005666851997375
V2X data tampering,Violation of rules and regulations/Breach of legislation/ Abuse of driver personal data,0.3439093232154846
V2X data tampering,Collection of data not required for the driver-consented purpose,0.2771049737930298
V2X data tampering,Consent-related issues with driver,0.10081803798675537
V2X data tampering,Data aggregation and profiling of driver,0.08998031169176102
V2X data tampering,Inability of driver to access and modify data,0.16897942125797272
V2X data tampering,"Inappropriate or non-transparent policies, agreements, terms and conditions to driver",0.18455320596694946
V2X data tampering,Insecure data transfer in OEM and/or car services,0.242015540599823
V2X data tampering,Insufficient data breach response from OEM,0.13551446795463562
V2X data tampering,Insufficient data quality in OEM and/or car services,0.18540161848068237
V2X data tampering,Insufficient data structure model to handle driver rights,0.1442597210407257
V2X data tampering,Insufficient deletion of driver data,0.2329597771167755
V2X data tampering,Misleading content in OEM services,0.3932951092720032
V2X data tampering,Operator-sided data leakage in OEM and/or car devices,0.38233742117881775
V2X data tampering,Secondary use of driver data,0.49518731236457825
V2X data tampering,"Sharing, transfer or processing through 3rd party of driver data",0.18769079446792603
V2X data tampering,Software vulnerabilities exploitation in OEM and/or car services,0.31183409690856934
V2X Denial of Service,V2X eavesdropping,0.4389759302139282
V2X Denial of Service,V2X message replay,0.48601090908050537
V2X Denial of Service,Violation of rules and regulations/Breach of legislation/ Abuse of driver personal data,0.08188153803348541
V2X Denial of Service,Collection of data not required for the driver-consented purpose,0.2512599229812622
V2X Denial of Service,Consent-related issues with driver,0.17804810404777527
V2X Denial of Service,Data aggregation and profiling of driver,0.017420634627342224
V2X Denial of Service,Inability of driver to access and modify data,0.2946698069572449
V2X Denial of Service,"Inappropriate or non-transparent policies, agreements, terms and conditions to driver",0.26952970027923584
V2X Denial of Service,Insecure data transfer in OEM and/or car services,0.2073582261800766
V2X Denial of Service,Insufficient data breach response from OEM,0.24455077946186066
V2X Denial of Service,Insufficient data quality in OEM and/or car services,0.12043917179107666
V2X Denial of Service,Insufficient data structure model to handle driver rights,0.21506762504577637
V2X Denial of Service,Insufficient deletion of driver data,0.2639923691749573
V2X Denial of Service,Misleading content in OEM services,0.12135189771652222
V2X Denial of Service,Operator-sided data leakage in OEM and/or car devices,0.15400587022304535
V2X Denial of Service,Secondary use of driver data,0.3221922814846039
V2X Denial of Service,"Sharing, transfer or processing through 3rd party of driver data",0.06934294104576111
V2X Denial of Service,Software vulnerabilities exploitation in OEM and/or car services,0.1386057734489441
V2X eavesdropping,V2X message replay,0.6215173602104187
V2X eavesdropping,Violation of rules and regulations/Breach of legislation/ Abuse of driver personal data,0.2426922768354416
V2X eavesdropping,Collection of data not required for the driver-consented purpose,0.2697320282459259
V2X eavesdropping,Consent-related issues with driver,0.1182582750916481
V2X eavesdropping,Data aggregation and profiling of driver,0.183174729347229
V2X eavesdropping,Inability of driver to access and modify data,0.07628193497657776
V2X eavesdropping,"Inappropriate or non-transparent policies, agreements, terms and conditions to driver",0.1551470011472702
V2X eavesdropping,Insecure data transfer in OEM and/or car services,0.28305524587631226
V2X eavesdropping,Insufficient data breach response from OEM,0.175519660115242
V2X eavesdropping,Insufficient data quality in OEM and/or car services,0.1701289862394333
V2X eavesdropping,Insufficient data structure model to handle driver rights,0.13912975788116455
V2X eavesdropping,Insufficient deletion of driver data,0.16333243250846863
V2X eavesdropping,Misleading content in OEM services,0.1809297651052475
V2X eavesdropping,Operator-sided data leakage in OEM and/or car devices,0.40154218673706055
V2X eavesdropping,Secondary use of driver data,0.5234834551811218
V2X eavesdropping,"Sharing, transfer or processing through 3rd party of driver data",0.20679005980491638
V2X eavesdropping,Software vulnerabilities exploitation in OEM and/or car services,0.2919590473175049
V2X message replay,Violation of rules and regulations/Breach of legislation/ Abuse of driver personal data,0.08560150861740112
V2X message replay,Collection of data not required for the driver-consented purpose,0.11841662973165512
V2X message replay,Consent-related issues with driver,0.04270799458026886
V2X message replay,Data aggregation and profiling of driver,0.09705810993909836
V2X message replay,Inability of driver to access and modify data,0.17897504568099976
V2X message replay,"Inappropriate or non-transparent policies, agreements, terms and conditions to driver",0.12972067296504974
V2X message replay,Insecure data transfer in OEM and/or car services,0.18607120215892792
V2X message replay,Insufficient data breach response from OEM,0.12449648976325989
V2X message replay,Insufficient data quality in OEM and/or car services,0.10321874171495438
V2X message replay,Insufficient data structure model to handle driver rights,0.07970888167619705
V2X message replay,Insufficient deletion of driver data,0.15432992577552795
V2X message replay,Misleading content in OEM services,0.30401888489723206
V2X message replay,Operator-sided data leakage in OEM and/or car devices,0.24781417846679688
V2X message replay,Secondary use of driver data,0.46479400992393494
V2X message replay,"Sharing, transfer or processing through 3rd party of driver data",0.21637743711471558
V2X message replay,Software vulnerabilities exploitation in OEM and/or car services,0.18824800848960876
Violation of rules and regulations/Breach of legislation/ Abuse of driver personal data,Collection of data not required for the driver-consented purpose,0.5050667524337769
Violation of rules and regulations/Breach of legislation/ Abuse of driver personal data,Consent-related issues with driver,0.4763113856315613
Violation of rules and regulations/Breach of legislation/ Abuse of driver personal data,Data aggregation and profiling of driver,0.42747044563293457
Violation of rules and regulations/Breach of legislation/ Abuse of driver personal data,Inability of driver to access and modify data,0.3473176956176758
Violation of rules and regulations/Breach of legislation/ Abuse of driver personal data,"Inappropriate or non-transparent policies, agreements, terms and conditions to driver",0.6063680648803711
Violation of rules and regulations/Breach of legislation/ Abuse of driver personal data,Insecure data transfer in OEM and/or car services,0.4586983025074005
Violation of rules and regulations/Breach of legislation/ Abuse of driver personal data,Insufficient data breach response from OEM,0.14248257875442505
Violation of rules and regulations/Breach of legislation/ Abuse of driver personal data,Insufficient data quality in OEM and/or car services,0.37671828269958496
Violation of rules and regulations/Breach of legislation/ Abuse of driver personal data,Insufficient data structure model to handle driver rights,0.48945122957229614
Violation of rules and regulations/Breach of legislation/ Abuse of driver personal data,Insufficient deletion of driver data,0.39533692598342896
Violation of rules and regulations/Breach of legislation/ Abuse of driver personal data,Misleading content in OEM services,0.2659797668457031
Violation of rules and regulations/Breach of legislation/ Abuse of driver personal data,Operator-sided data leakage in OEM and/or car devices,0.5232676863670349
Violation of rules and regulations/Breach of legislation/ Abuse of driver personal data,Secondary use of driver data,0.3638917803764343
Violation of rules and regulations/Breach of legislation/ Abuse of driver personal data,"Sharing, transfer or processing through 3rd party of driver data",0.3627850413322449
Violation of rules and regulations/Breach of legislation/ Abuse of driver personal data,Software vulnerabilities exploitation in OEM and/or car services,0.5922698974609375
Collection of data not required for the driver-consented purpose,Consent-related issues with driver,0.5574462413787842
Collection of data not required for the driver-consented purpose,Data aggregation and profiling of driver,0.47787871956825256
Collection of data not required for the driver-consented purpose,Inability of driver to access and modify data,0.4938991963863373
Collection of data not required for the driver-consented purpose,"Inappropriate or non-transparent policies, agreements, terms and conditions to driver",0.5876961946487427
Collection of data not required for the driver-consented purpose,Insecure data transfer in OEM and/or car services,0.46194034814834595
Collection of data not required for the driver-consented purpose,Insufficient data breach response from OEM,0.17888253927230835
Collection of data not required for the driver-consented purpose,Insufficient data quality in OEM and/or car services,0.39278119802474976
Collection of data not required for the driver-consented purpose,Insufficient data structure model to handle driver rights,0.5218234062194824
Collection of data not required for the driver-consented purpose,Insufficient deletion of driver data,0.5470269918441772
Collection of data not required for the driver-consented purpose,Misleading content in OEM services,0.31593015789985657
Collection of data not required for the driver-consented purpose,Operator-sided data leakage in OEM and/or car devices,0.5082265734672546
Collection of data not required for the driver-consented purpose,Secondary use of driver data,0.4900705814361572
Collection of data not required for the driver-consented purpose,"Sharing, transfer or processing through 3rd party of driver data",0.44948235154151917
Collection of data not required for the driver-consented purpose,Software vulnerabilities exploitation in OEM and/or car services,0.40258973836898804
Consent-related issues with driver,Data aggregation and profiling of driver,0.4569099247455597
Consent-related issues with driver,Inability of driver to access and modify data,0.3890678286552429
Consent-related issues with driver,"Inappropriate or non-transparent policies, agreements, terms and conditions to driver",0.5676629543304443
Consent-related issues with driver,Insecure data transfer in OEM and/or car services,0.4402369260787964
Consent-related issues with driver,Insufficient data breach response from OEM,0.08335267007350922
Consent-related issues with driver,Insufficient data quality in OEM and/or car services,0.32552117109298706
Consent-related issues with driver,Insufficient data structure model to handle driver rights,0.48875439167022705
Consent-related issues with driver,Insufficient deletion of driver data,0.271343857049942
Consent-related issues with driver,Misleading content in OEM services,0.13910984992980957
Consent-related issues with driver,Operator-sided data leakage in OEM and/or car devices,0.33296507596969604
Consent-related issues with driver,Secondary use of driver data,0.3349689543247223
Consent-related issues with driver,"Sharing, transfer or processing through 3rd party of driver data",0.37010809779167175
Consent-related issues with driver,Software vulnerabilities exploitation in OEM and/or car services,0.36954981088638306
Data aggregation and profiling of driver,Inability of driver to access and modify data,0.4537443518638611
Data aggregation and profiling of driver,"Inappropriate or non-transparent policies, agreements, terms and conditions to driver",0.33031773567199707
Data aggregation and profiling of driver,Insecure data transfer in OEM and/or car services,0.3926217555999756
Data aggregation and profiling of driver,Insufficient data breach response from OEM,0.012228650972247124
Data aggregation and profiling of driver,Insufficient data quality in OEM and/or car services,0.335496723651886
Data aggregation and profiling of driver,Insufficient data structure model to handle driver rights,0.4949762225151062
Data aggregation and profiling of driver,Insufficient deletion of driver data,0.3297654986381531
Data aggregation and profiling of driver,Misleading content in OEM services,0.05723588913679123
Data aggregation and profiling of driver,Operator-sided data leakage in OEM and/or car devices,0.37542957067489624
Data aggregation and profiling of driver,Secondary use of driver data,0.48392707109451294
Data aggregation and profiling of driver,"Sharing, transfer or processing through 3rd party of driver data",0.453454852104187
Data aggregation and profiling of driver,Software vulnerabilities exploitation in OEM and/or car services,0.4022710919380188
Inability of driver to access and modify data,"Inappropriate or non-transparent policies, agreements, terms and conditions to driver",0.5285471081733704
Inability of driver to access and modify data,Insecure data transfer in OEM and/or car services,0.4334986209869385
Inability of driver to access and modify data,Insufficient data breach response from OEM,0.2346825748682022
Inability of driver to access and modify data,Insufficient data quality in OEM and/or car services,0.4117927849292755
Inability of driver to access and modify data,Insufficient data structure model to handle driver rights,0.6678492426872253
Inability of driver to access and modify data,Insufficient deletion of driver data,0.5260456204414368
Inability of driver to access and modify data,Misleading content in OEM services,0.18973302841186523
Inability of driver to access and modify data,Operator-sided data leakage in OEM and/or car devices,0.3520938754081726
Inability of driver to access and modify data,Secondary use of driver data,0.308226078748703
Inability of driver to access and modify data,"Sharing, transfer or processing through 3rd party of driver data",0.33361101150512695
Inability of driver to access and modify data,Software vulnerabilities exploitation in OEM and/or car services,0.3330762982368469
"Inappropriate or non-transparent policies, agreements, terms and conditions to driver",Insecure data transfer in OEM and/or car services,0.41051316261291504
"Inappropriate or non-transparent policies, agreements, terms and conditions to driver",Insufficient data breach response from OEM,0.11628776043653488
"Inappropriate or non-transparent policies, agreements, terms and conditions to driver",Insufficient data quality in OEM and/or car services,0.4891473650932312
"Inappropriate or non-transparent policies, agreements, terms and conditions to driver",Insufficient data structure model to handle driver rights,0.6172686815261841
"Inappropriate or non-transparent policies, agreements, terms and conditions to driver",Insufficient deletion of driver data,0.4591599702835083
"Inappropriate or non-transparent policies, agreements, terms and conditions to driver",Misleading content in OEM services,0.23986822366714478
"Inappropriate or non-transparent policies, agreements, terms and conditions to driver",Operator-sided data leakage in OEM and/or car devices,0.40314412117004395
"Inappropriate or non-transparent policies, agreements, terms and conditions to driver",Secondary use of driver data,0.3218180537223816
"Inappropriate or non-transparent policies, agreements, terms and conditions to driver","Sharing, transfer or processing through 3rd party of driver data",0.36615344882011414
"Inappropriate or non-transparent policies, agreements, terms and conditions to driver",Software vulnerabilities exploitation in OEM and/or car services,0.4348761737346649
Insecure data transfer in OEM and/or car services,Insufficient data breach response from OEM,0.3555167317390442
Insecure data transfer in OEM and/or car services,Insufficient data quality in OEM and/or car services,0.5424340963363647
Insecure data transfer in OEM and/or car services,Insufficient data structure model to handle driver rights,0.47283029556274414
Insecure data transfer in OEM and/or car services,Insufficient deletion of driver data,0.3071560561656952
Insecure data transfer in OEM and/or car services,Misleading content in OEM services,0.3887512683868408
Insecure data transfer in OEM and/or car services,Operator-sided data leakage in OEM and/or car devices,0.6740127801895142
Insecure data transfer in OEM and/or car services,Secondary use of driver data,0.4259375333786011
Insecure data transfer in OEM and/or car services,"Sharing, transfer or processing through 3rd party of driver data",0.5094439387321472
Insecure data transfer in OEM and/or car services,Software vulnerabilities exploitation in OEM and/or car services,0.6690794229507446
Insufficient data breach response from OEM,Insufficient data quality in OEM and/or car services,0.4529663324356079
Insufficient data breach response from OEM,Insufficient data structure model to handle driver rights,0.3329089283943176
Insufficient data breach response from OEM,Insufficient deletion of driver data,0.3310871720314026
Insufficient data breach response from OEM,Misleading content in OEM services,0.387440949678421
Insufficient data breach response from OEM,Operator-sided data leakage in OEM and/or car devices,0.2506225109100342
Insufficient data breach response from OEM,Secondary use of driver data,0.08557017147541046
Insufficient data breach response from OEM,"Sharing, transfer or processing through 3rd party of driver data",0.07131116837263107
Insufficient data breach response from OEM,Software vulnerabilities exploitation in OEM and/or car services,0.3049655556678772
Insufficient data quality in OEM and/or car services,Insufficient data structure model to handle driver rights,0.621225118637085
Insufficient data quality in OEM and/or car services,Insufficient deletion of driver data,0.5148921608924866
Insufficient data quality in OEM and/or car services,Misleading content in OEM services,0.4458591341972351
Insufficient data quality in OEM and/or car services,Operator-sided data leakage in OEM and/or car devices,0.5811386108398438
Insufficient data quality in OEM and/or car services,Secondary use of driver data,0.40717366337776184
Insufficient data quality in OEM and/or car services,"Sharing, transfer or processing through 3rd party of driver data",0.2967424988746643
Insufficient data quality in OEM and/or car services,Software vulnerabilities exploitation in OEM and/or car services,0.5974773168563843
Insufficient data structure model to handle driver rights,Insufficient deletion of driver data,0.5578873157501221
Insufficient data structure model to handle driver rights,Misleading content in OEM services,0.1657017469406128
Insufficient data structure model to handle driver rights,Operator-sided data leakage in OEM and/or car devices,0.37420347332954407
Insufficient data structure model to handle driver rights,Secondary use of driver data,0.37496840953826904
Insufficient data structure model to handle driver rights,"Sharing, transfer or processing through 3rd party of driver data",0.42472314834594727
Insufficient data structure model to handle driver rights,Software vulnerabilities exploitation in OEM and/or car services,0.42351990938186646
Insufficient deletion of driver data,Misleading content in OEM services,0.23396378755569458
Insufficient deletion of driver data,Operator-sided data leakage in OEM and/or car devices,0.4184325635433197
Insufficient deletion of driver data,Secondary use of driver data,0.3672451972961426
Insufficient deletion of driver data,"Sharing, transfer or processing through 3rd party of driver data",0.3027377724647522
Insufficient deletion of driver data,Software vulnerabilities exploitation in OEM and/or car services,0.2752137780189514
Misleading content in OEM services,Operator-sided data leakage in OEM and/or car devices,0.4977077841758728
Misleading content in OEM services,Secondary use of driver data,0.3100811243057251
Misleading content in OEM services,"Sharing, transfer or processing through 3rd party of driver data",0.23826122283935547
Misleading content in OEM services,Software vulnerabilities exploitation in OEM and/or car services,0.45553478598594666
Operator-sided data leakage in OEM and/or car devices,Secondary use of driver data,0.5522542595863342
Operator-sided data leakage in OEM and/or car devices,"Sharing, transfer or processing through 3rd party of driver data",0.4521837830543518
Operator-sided data leakage in OEM and/or car devices,Software vulnerabilities exploitation in OEM and/or car services,0.7451269626617432
Secondary use of driver data,"Sharing, transfer or processing through 3rd party of driver data",0.4125541150569916
Secondary use of driver data,Software vulnerabilities exploitation in OEM and/or car services,0.38784024119377136
"Sharing, transfer or processing through 3rd party of driver data",Software vulnerabilities exploitation in OEM and/or car services,0.3664554953575134
